u_priorForDifference,sizeofdiff,sample_Mean1,sample_Mean2,std_dev,sample_size,p0,p1,post_mu2_gt_m1,pvalue,H
0.847771243192255,188.237091048348,910.930999092019,722.693908043672,422.917460880815,25000,0,1,0,0,0
0.221867949701846,25.0859038745978,674.850324121482,649.764420246884,70.0819645111024,10000,0,1,0,1.64185848845465e-135,0
0.0284270383417606,2.88389109175081,-242.200981075362,-239.317089983611,128.608666727773,10000,0.901,0.099,0.995,0.0740220936110134,0.465817629746207
-0.608717744238675,0,1801.11869088675,1801.11869088675,77.794915884265,25000,0.988,0.012,0.99,0.445908319549738,0.0937779098477717
-0.0443416656926274,0,-703.83966441907,-703.83966441907,306.729956974245,25000,0.963,0.037,0.983,0.754135480043454,0.228364025840565
0.372666478622705,46.6276947753699,-977.290484240939,-1023.91817901631,106.829134396221,25000,0,1,0,0,0
0.856899398844689,194.420739148299,2632.35598721099,2826.77672635929,199.65273201717,10000,0,1,1,0,0
-0.329526536632329,0,-450.476908044739,-450.476908044739,86.7696392469001,10000,0.979,0.021,0.985,0.577281480325603,0.147019035221716
-0.466825974173844,0,384.605828027152,384.605828027152,148.619689832461,10000,0.977,0.023,0.989,0.677639967803457,0.157968546999663
-0.613385332282633,0,692.69914282334,692.69914282334,157.729312800934,25000,0.849,0.151,0.851,0.030729010678614,0.612337157747471
0.791240568272769,156.657273434499,-841.487665695626,-684.830392261127,115.164223716414,25000,0,1,1,0,0
-0.923445083200932,0,353.043604182623,353.043604182623,213.956403899371,25000,0.976,0.024,0.98,0.669210983943953,0.163345543183402
0.768255496397614,146.211979174348,1282.8224544425,1136.61047526815,73.5698971264753,10000,0,1,0,0,0
-0.063106594607234,0,110.468716026625,110.468716026625,76.3759011901008,25000,0.998,0.002,1,0.770362169788495,0.020814071335501
0.586551325395703,88.3221896516774,-433.595407732066,-345.273218080389,57.6927869273273,10000,0,1,1,0,0
0.333922954276204,40.6349930862693,-1507.3765747056,-1466.74158161933,135.642331518644,25000,0,1,1,4.41487385024985e-240,0
0.312189502641559,37.4241918875312,-610.469290234432,-573.045098346901,34.2288646803082,25000,0,1,1,0,0
-0.292051810771227,0,-241.928893161319,-241.928893161319,141.617508924074,10000,0.949,0.051,0.992,0.251867869041907,0.290629793328508
0.405602199025452,52.0206485157188,355.942087083828,303.921438568109,70.1496903372497,10000,0,1,0,0,0
-0.674525158014148,0,699.747544718172,699.747544718172,49.5107455654494,25000,0.977,0.023,0.978,0.0789015467960676,0.157968546999663
0.893711354583502,224.159681574122,-458.79749199639,-234.637810422267,44.3857041049492,10000,0,1,1,0,0
0.403533501550555,51.6732202559629,-968.316821681006,-1019.99004193697,80.9572904750843,25000,0,1,0,0,0
0.733318625949323,132.170068881314,446.59838343058,314.428314549266,425.960210480436,10000,0,1,0,1.79520045155993e-116,0
0.663882366847247,109.029408162026,103.087563295481,212.116971457508,408.70263503056,10000,0,1,1,3.00676603238297e-71,0
0.0330961332656443,3.36562023959096,896.765196459785,893.399576220194,106.690580732206,25000,0.15,0.85,0.15,0.000623457684615333,0.6098403047164
0.0392075018025935,3.99968161179871,-2106.21035917988,-2110.21004079168,40.9776483290846,10000,0,1,0,3.85807328027597e-14,0
0.622322321403772,97.3714149246187,-708.575358682125,-805.946773606744,19.7641126612241,25000,0,1,0,0,0
-0.333712675608695,0,-291.376591646635,-291.376591646635,1063.73317437579,10000,0.836,0.164,0.939,0.624022640835308,0.643793521485103
-0.124854140449315,0,-376.965919053358,-376.965919053358,180.41652186534,10000,0.958,0.042,0.988,0.515948497109714,0.251388144690119
-0.110725412145257,0,113.885151470704,113.885151470704,67.0566875533003,10000,0.413,0.587,0.414,0.00190436202429537,0.978048923610255
-0.381340720690787,0,469.538330160427,469.538330160427,89.2893273688689,10000,0.981,0.019,0.995,0.463186867714489,0.135788412885586
-0.470131464768201,0,1037.23392931585,1037.23392931585,109.937832922939,10000,0.975,0.025,0.976,0.321399750248915,0.16866093149667
-0.126330221537501,0,-1298.28804893945,-1298.28804893945,78.9110037785417,10000,0.986,0.014,0.989,0.834862184359733,0.10627369308466
0.952341367956251,304.369151012067,-553.224767027036,-248.855616014969,23.2473550309012,25000,0,1,1,0,0
0.443445761688054,58.5990649741836,320.933833235328,262.334768261145,95.4085126741068,25000,0,1,0,0,0
-0.0384241957217455,0,-1046.47240823341,-1046.47240823341,218.605430438287,25000,0.979,0.021,0.983,0.730163094482548,0.147019035221716
0.809361523482949,165.737643763645,574.511537581363,408.773893817718,187.511361343894,10000,0,1,0,0,0
-0.345701705198735,0,265.095335430723,265.095335430723,34.9618723970211,10000,0.995,0.005,0.996,0.51141183018033,0.0454146923337941
0.981588319409639,399.477000108326,-1188.75508322521,-1588.23208333354,73.328648018709,10000,0,1,0,0,0
-0.763829938136041,0,-378.181925580464,-378.181925580464,45.8535824019239,10000,0.991,0.00900000000000001,0.994,0.640215142285728,0.0740883836872965
-0.700870839413255,0,-943.714153449652,-943.714153449652,141.985648609202,10000,0.964,0.036,0.975,0.603938292182329,0.223641664484481
-0.579894838854671,0,-1039.19919476141,-1039.19919476141,30.1886161869572,10000,0.993,0.00700000000000001,0.999,0.307177235187647,0.0601724420320086
0.889909632503986,220.645372776375,-257.7357028726,-37.0903300962249,78.2322305772227,10000,0,1,1,0,0
0.306037154048681,36.5336856001641,-391.08818833389,-354.554502733726,347.63563449001,10000,0,1,1,1.77869951747195e-14,0
-0.707209409680218,0,-384.558817598115,-384.558817598115,39.011515432877,25000,0.995,0.005,0.998,0.467476607481052,0.0454146923337941
0.592007894534618,89.650745411473,-435.472292680726,-525.123038092199,219.248223765241,25000,0,1,0,0,0
0.856743209995329,194.311652482705,-229.303219524336,-34.9915670416304,32.6736744597728,25000,0,1,1,0,0
-0.1335071134381,0,332.868188036594,332.868188036594,185.60127313077,25000,0.969,0.031,0.979,0.381203073744525,0.19938228214288
0.11065796110779,11.7273371803337,-1253.30289049945,-1265.03022767978,285.165598846605,25000,0,1,0,2.11901968920876e-08,0
-0.767160542774945,0,-1147.53876675008,-1147.53876675008,457.467327918905,10000,0.918,0.082,0.959,0.814567472577907,0.409187405029528
-0.6177863413468,0,-588.088837035211,-588.088837035211,140.198414310462,10000,0.955,0.045,0.965,0.216790159668493,0.264765033935681
0.690329390577972,117.224609666118,345.165877008868,227.941267342749,31.4726704974377,10000,0,1,0,0,0
0.879942819941789,211.97871492053,197.466616259772,409.445331180302,62.3151029233878,10000,0,1,1,0,0
-0.606133116409183,0,-164.522130703987,-164.522130703987,92.8657289511883,10000,0.942,0.0580000000000001,0.998,0.106806485053585,0.319453965809446
0.927385698072612,262.259338030759,-894.222897243074,-1156.48223527383,265.586278452628,25000,0,1,0,0,0
0.160524733830243,17.4978265471822,-240.188402250425,-222.690575703243,92.7706072444491,10000,0,1,1,7.91905966091319e-47,0
-0.20508288918063,0,-605.894418944712,-605.894418944712,21.351514759295,25000,0.997,0.003,1,0.22473359745346,0.0294640518449223
-0.61141271609813,0,403.273124561142,403.273124561142,131.101575627334,25000,0.986,0.014,0.996,0.782186455348084,0.10627369308466
-0.971150712575763,0,-1984.34242938197,-1984.34242938197,50.3992333127157,10000,0.984,0.016,0.985,0.434532422565584,0.118350011408275
0.148606100585312,16.0880390971181,1975.7517282751,1991.83976737222,88.5469679096366,25000,0,1,1,2.66419131864415e-91,0
-0.907108721323311,0,21.3298773034076,21.3298773034076,25.2508680732488,10000,0.999,0.001,1,0.848858347291516,0.0114077577374611
-0.373307737521827,0,93.3139118511651,93.3139118511651,173.73730330218,10000,0.971,0.029,0.989,0.652733983856997,0.189351847461352
-0.10907809715718,0,1106.82111405279,1106.82111405279,112.557242197811,25000,0.949,0.051,0.954,0.105394367282335,0.290629793328508
-0.148479850962758,0,-298.229675041317,-298.229675041317,208.239070581309,10000,0.953,0.047,0.962,0.481256831470582,0.273513827707064
0.136015650816262,14.6200624712822,485.190247612057,499.810310083339,15.4660796489505,10000,0,1,1,0,0
-0.284968331456184,0,-1442.38384647361,-1442.38384647361,31.3191168960482,10000,0.997,0.003,0.998,0.728156218885746,0.0294640518449223
0.961363716516644,325.356345740667,238.928597368576,564.284943109243,138.248193065871,10000,0,1,1,0,0
-0.0719135156832635,0,-1860.37519365463,-1860.37519365463,267.708002126998,10000,0.934,0.0659999999999999,0.948,0.385542212706728,0.350815929895605
0.992256152443588,486.085661458227,-627.664766793901,-141.579105335674,160.975771197018,25000,0,1,1,0,0
-0.0237569739110768,0,-328.513554525991,-328.513554525991,59.4725850586443,25000,0.996,0.004,0.998,0.59432228571851,0.0376223603222785
-0.141560386866331,0,964.343513340657,964.343513340657,194.840929215442,25000,0.977,0.023,0.995,0.750714985337062,0.157968546999663
0.429647324141115,56.1500379910776,22.5032228322195,78.653260823297,197.986769557464,10000,0,1,1,1.23927689667591e-99,0
