u_priorForDifference,sizeofdiff,sample_Mean1,sample_Mean2,std_dev,sample_size,p0,p1,post_mu2_gt_m1,pvalue,H
0.423838209826499,55.136677200937,-944.46926463021,-889.332587429273,413.956396599106,10000,0,1,1,5.03081801425694e-17,0
0.407952201552689,52.4167906737022,-303.892025198782,-356.308815872484,172.854278112442,25000,0,1,0,2.14052622359936e-253,0
-0.760519039351493,0,-856.900380411896,-856.900380411896,84.5585141208087,10000,0.982,0.018,0.988,0.82188599608347,0.130058846179097
0.562049259897321,82.564884044941,-1114.54831478525,-1197.11319883019,29.2604519613935,25000,0,1,0,0,0
-0.784159106202424,0,282.580246437959,282.580246437959,110.411577545492,25000,0.895,0.105,0.897,0.0356028944794491,0.484647739731445
-0.641789592802525,0,-912.167057185094,-912.167057185094,39.9889252809194,10000,0.964,0.036,0.999,0.0476982415836058,0.223641664484481
0.365410089027137,45.4776298205775,-634.661238415787,-680.138868236364,250.026065797414,10000,0,1,0,4.59927615035214e-27,0
-0.949640357866883,0,456.824956840931,456.824956840931,11.5771040807767,25000,0.997,0.003,0.999,0.856461452174461,0.0294640518449223
-0.0254273838363588,0,-130.172787004175,-130.172787004175,63.7613571984295,10000,0.986,0.014,0.992,0.631362081787567,0.10627369308466
0.99592953408137,550.399780975759,-3130.1804340158,-3680.58021499156,69.167638119063,10000,0,1,0,0,0
-0.603862424846739,0,-18.5881421194254,-18.5881421194254,92.6895207307624,25000,0.986,0.014,0.996,0.366647569999543,0.10627369308466
0.246633796021342,28.3203842735845,3342.86323935055,3371.18362362413,179.211190462833,25000,0,1,1,2.37345319681052e-68,0
-0.875903903041035,0,-1456.29257099741,-1456.29257099741,26.7992757952877,10000,0.994,0.00600000000000001,0.994,0.24159303711784,0.0529150803448477
-0.607800499070436,0,271.900944693815,271.900944693815,224.204742473723,25000,0.933,0.0669999999999999,0.94,0.160739820789684,0.354627167196725
-0.230523454491049,0,851.0871744953,851.0871744953,49.0075028436912,10000,0.993,0.00700000000000001,0.995,0.841978412407129,0.0601724420320086
-0.270395311061293,0,1032.81403557519,1032.81403557519,48.7254707879305,25000,0.981,0.019,0.999,0.125640083171647,0.135788412885586
0.291558680590242,34.4688046979769,3.86048515377422,38.3292898517511,94.5164047242033,25000,0,1,1,0,0
0.000731292180716991,0.0731559705277478,-292.39706635813,-292.323910387602,56.8238227975688,25000,0.994,0.00600000000000001,0.995,0.342398609301868,0.0529150803448477
0.0808721939101815,8.43300954691126,1758.80467421905,1767.23768376596,102.904626687756,25000,0,1,1,6.43301918644681e-19,0
-0.209455376025289,0,907.277807700994,907.277807700994,667.840712692883,25000,0.911,0.089,0.982,0.349116874449513,0.433123110202409
-0.204613284673542,0,384.744756603538,384.744756603538,156.237059801092,10000,0.958,0.042,0.966,0.403295918640749,0.251388144690119
-0.213155244942755,0,-79.6721424144645,-79.6721424144645,73.5681206538869,10000,0.983,0.017,0.994,0.503815067333067,0.124247619328041
-0.54260151879862,0,-160.152448254599,-160.152448254599,84.1031632178932,25000,0.992,0.00800000000000001,0.995,0.913285480373161,0.0672215447583069
-0.31551585579291,0,1461.74841424469,1461.74841424469,120.53525273137,25000,0.99,0.01,0.998,0.950572638432074,0.0807931358959112
0.255670112092048,29.5270944695027,983.281620986262,1012.80871545576,117.277772737641,25000,0,1,1,2.77880875672531e-177,0
0.666218726430088,109.726937007732,1828.53761177634,1938.26454878407,146.316535456583,10000,0,1,1,0,0
-0.0240984647534788,0,1437.87938539445,1437.87938539445,427.912070115084,25000,0.946,0.054,0.965,0.713238612470278,0.303151590366192
-0.132259807549417,0,663.868410614968,663.868410614968,44.5657373919149,10000,0.972,0.028,0.999,0.144657569865369,0.184260593339655
0.918298298027366,250.468044535478,1251.39481240972,1501.8628569452,472.955708695102,10000,0,1,1,2.29765603781616e-295,0
-0.847161823417991,0,1756.07175689496,1756.07175689496,339.793521944253,25000,0.698,0.302,0.703,0.0236747312658784,0.883721961491576
-0.718905375804752,0,-739.396745583447,-739.396745583447,556.94061124664,10000,0.739,0.261,0.98,0.0979077856795042,0.828251640043342
-0.385262263007462,0,-1298.83846060189,-1298.83846060189,165.067233971857,10000,0.959,0.041,0.995,0.407567624800776,0.246858514660358
-0.831626280676574,0,705.903385629691,705.903385629691,25.7423886551134,25000,0.99,0.01,0.999,0.143295021398544,0.0807931358959112
-0.409013099502772,0,380.609409404292,380.609409404292,155.519814169625,10000,0.972,0.028,0.99,0.661539075618704,0.184260593339655
-0.22665101243183,0,-176.138995467053,-176.138995467053,283.960479519431,25000,0.984,0.016,0.989,0.924728419184473,0.118350011408275
0.272060726303607,31.7537649516904,962.815322327584,994.569087279274,119.909138752559,10000,0,1,1,3.96686475012654e-59,0
0.410942831542343,52.9232039840829,-784.066692536017,-836.9898965201,312.436556210356,10000,0,1,0,3.38362239010425e-27,0
-0.785687969066203,0,-521.722210894392,-521.722210894392,186.196908169072,10000,0.964,0.036,0.977,0.640589476840821,0.223641664484481
0.0374123021028936,3.81301022725974,1182.81761074514,1179.00460051788,27.5977656092744,25000,0,1,0,9.41561304869723e-49,0
-0.52064849762246,0,88.16701724706,88.16701724706,524.36249304862,10000,0.856,0.144,0.878,0.292815237736998,0.594619344095012
-0.442158504854888,0,-566.896532969875,-566.896532969875,71.7637589580077,10000,0.988,0.012,0.997,0.45018372852754,0.0937779098477717
0.336001833900809,40.9475891408326,-768.552336575971,-727.604747435138,83.5267660787938,25000,0,1,1,0,0
