u_priorForDifference,sizeofdiff,sample_Mean1,sample_Mean2,std_dev,sample_size,p0,p1,post_mu2_gt_m1,pvalue,H
0.196151151321828,21.834402663373,157.718774185254,135.884371521881,303.011299400449,25000,0,1,0,4.9587135825041e-20,0
-0.043024911545217,0,-886.613037295535,-886.613037295535,90.7798537322605,25000,0.983,0.017,0.985,0.26360777888938,0.124247619328041
0.376758425030857,47.2821074569328,269.607835968408,222.325728511475,57.2494315250745,25000,0,1,0,0,0
-0.335901377722621,0,-656.019287486079,-656.019287486079,48.3000492703681,10000,0.963,0.037,0.998,0.11320148780682,0.228364025840565
-0.759953512344509,0,-1258.44772870229,-1258.44772870229,35.7497653379724,10000,0.99,0.01,0.999,0.65519499907414,0.0807931358959112
-0.389763792976737,0,-1135.01786129643,-1135.01786129643,123.397507832465,10000,0.973,0.027,0.993,0.385473789443364,0.179116319181652
-0.774022457189858,0,-329.570162435496,-329.570162435496,184.927013324699,25000,0.979,0.021,0.987,0.891625842735043,0.147019035221716
0.740495977457613,134.89830753696,350.34781018799,485.24611772495,24.7288732832135,10000,0,1,1,0,0
0.85760710760951,194.916519423809,-615.899968060487,-810.816487484296,353.949939432135,25000,0,1,0,0,0
-0.976142779923975,0,-420.599983643487,-420.599983643487,54.503140026745,10000,0.986,0.014,0.996,0.696598136142382,0.10627369308466
-0.308635342866182,0,-152.987241802366,-152.987241802366,47.649357674129,25000,0.993,0.00700000000000001,0.997,0.765785774773227,0.0601724420320086
-0.480564202647656,0,-286.074465903022,-286.074465903022,51.5036752790619,10000,0.992,0.00800000000000001,0.997,0.908997664215272,0.0672215447583069
-0.650470796041191,0,-311.177198646305,-311.177198646305,197.777566462465,10000,0.939,0.0610000000000001,0.992,0.341937625876407,0.331401821623857
0.519514560233802,73.2958353286483,435.324952461505,508.620787790153,52.8673992598459,10000,0,1,1,0,0
0.780612302944064,151.691480811924,747.499831652916,595.808350840992,90.5902245549791,10000,0,1,0,0,0
-0.0465174363926053,0,-299.39210378739,-299.39210378739,107.3529292299,25000,0.813,0.187,0.998,0.0180850226286422,0.695153336956102
0.437016170471907,57.4504373229898,-1018.91547261011,-1076.3659099331,85.5768589861887,25000,0,1,0,0,0
0.671643566340208,111.365557262881,-190.751802239903,-79.3862449770217,37.5529420936882,25000,0,1,1,0,0
0.0509569337591529,5.2301100747668,-113.712202342673,-108.482092267906,149.524864976611,10000,0.917,0.083,0.996,0.113048729539023,0.412662655923627
0.107443368062377,11.3665314190011,-845.050753746303,-856.417285165304,18.2588536424748,25000,0,1,0,0,0
0.503151811193675,69.9470754664483,1167.81303058942,1097.86595512297,91.062236625518,25000,0,1,0,0,0
-0.440532495733351,0,-716.926371596199,-716.926371596199,59.7691767221519,10000,0.981,0.019,0.996,0.359386911653766,0.135788412885586
0.575590634718537,85.7056805375834,1309.56453131966,1395.27021185725,26.6510575050814,10000,0,1,1,0,0
-0.303264664020389,0,1275.17268148686,1275.17268148686,54.7607243062203,10000,0.989,0.011,0.994,0.783806186482142,0.0873519199163162
-0.612398639321327,0,-194.644140715956,-194.644140715956,62.1458562775777,25000,0.962,0.038,0.962,0.0640777943441793,0.233045892564451
0.393506147433072,50.0060686565431,2754.24819417969,2804.25426283623,133.799966083046,10000,0,1,1,1.58807522683815e-152,0
0.216800100635737,24.436731625887,337.076562743887,312.639831118,23.8712774567636,25000,0,1,0,0,0
-0.538840567227453,0,-191.983926553015,-191.983926553015,224.009340308992,25000,0.96,0.04,0.967,0.276387021028998,0.242292189082415
0.484985447488725,66.3560121414185,399.742942374211,466.09895451563,88.3044892257139,25000,0,1,1,0,0
0.228963923640549,26.0020114867003,1124.24872587111,1098.24671438441,98.1640763975922,25000,0,1,0,6.36150704446077e-182,0
-0.556236299220473,0,-544.239723412069,-544.239723412069,97.0245252178794,10000,0.952,0.048,0.955,0.169710183924598,0.27783957395831
0.118284726515412,12.5886094271145,1088.4584334853,1075.86982405819,82.8712754468071,10000,0,1,0,9.89916568285916e-25,0
-0.812395768240094,0,173.174380636417,173.174380636417,223.628512169915,10000,0.9,0.1,0.99,0.177067839983806,0.468995593589281
-0.189092338085175,0,-196.825430088624,-196.825430088624,96.6272291578484,10000,0.981,0.019,0.987,0.522502089906541,0.135788412885586
-0.755004728212953,0,-1076.99036288116,-1076.99036288116,15.3066912626394,25000,1,0,1,0.79153373276017,0
-0.656054434366524,0,-12.2428291928708,-12.2428291928708,229.736943331391,10000,0.95,0.05,0.991,0.415690707023388,0.286396957115956
0.96080351062119,323.916809285917,33.3579930382921,357.274802324209,106.155676683874,25000,0,1,1,0,0
-0.0280480929650366,0,1908.91494837117,1908.91494837117,50.8721881127598,25000,0.992,0.00800000000000001,0.992,0.2228757581411,0.0672215447583069
-0.672031173482537,0,-260.5117859093,-260.5117859093,308.357286902755,10000,0.943,0.0570000000000001,0.977,0.627762745645131,0.315419088938081
-0.802053304389119,0,-251.23033789449,-251.23033789449,271.746001928656,10000,0.944,0.056,0.958,0.486926339453844,0.311357370429283
-0.950057656038553,0,-73.529534080871,-73.529534080871,59.0240273192765,25000,0.992,0.00800000000000001,0.997,0.984255172644433,0.0672215447583069
0.0122013264335692,1.22763736924376,732.878764205743,734.106401574987,86.0645796144975,10000,0.965,0.035,0.999,0.163931893862866,0.218877726539011
-0.501715519931167,0,-501.514265548082,-501.514265548082,24.8025145607315,10000,0.955,0.045,0.955,0.0249570591996037,0.264765033935681
-0.141411234159023,0,996.206262962617,996.206262962617,114.709909784072,25000,0.988,0.012,0.998,0.698012196005025,0.0937779098477717
