u_priorForDifference,sizeofdiff,sample_Mean1,sample_Mean2,std_dev,sample_size,p0,p1,post_mu2_gt_m1,pvalue,H
-0.750652474816889,0,1602.35142711236,1602.35142711236,119.383373345368,300,0.806,0.194,0.975,0.237122085926602,0.709764554284242
-0.872289443854243,0,451.433103371045,451.433103371045,30.1042585556702,5000,0.996,0.004,0.998,0.977762418120781,0.0376223603222785
-0.0941590978763998,0,2225.12120131494,2225.12120131494,75.3057835515335,1000,0.949,0.051,0.987,0.51006733168621,0.290629793328508
0.599085637368262,91.40074340045,-1626.37195229285,-1717.7726956933,60.003933475784,100,0,1,0,1.54211827314346e-23,0
-0.421844490338117,0,-566.558988785444,-566.558988785444,17.6752161862473,5000,0.981,0.019,1,0.110547719221731,0.135788412885586
-0.163968480657786,0,1083.97632484275,1083.97632484275,62.0555631817437,200,0.882,0.118,0.896,0.296596557098984,0.523584471055657
0.0190028571523726,1.91857319106917,356.466739597439,354.548166406369,48.4774430917088,200,0.946,0.054,0.979,0.859602364523386,0.303151590366192
-0.484535258729011,0,-1825.15189381603,-1825.15189381603,1690.06317792336,5000,0.578,0.422,0.613,0.155826211232358,0.982373382542263
-0.3395458268933,0,-1317.56627792976,-1317.56627792976,1.83358808479744,500,0.999,0.001,1,0.338532446897882,0.0114077577374611
-0.463511708192527,0,-1011.56528975506,-1011.56528975506,17.8602701129847,100,0.96,0.04,0.964,0.337808798262016,0.242292189082415
0.656690893694758,106.912405307582,-2265.78932288685,-2158.87691757927,68.3239613939656,500,0,1,1,4.44857602083396e-96,0
0.432117420248687,56.584060742165,-119.154809829279,-175.738870571444,167.989979171433,5000,0,1,0,1.24511911709071e-53,0
0.527369104325771,74.9440542531513,-1442.0782943437,-1367.13424009055,277.831308223174,200,0.001,0.999,1,0.000142287494793904,0.0114077577374611
-0.89068023301661,0,-306.96392147996,-306.96392147996,137.332564818843,100,0.825,0.175,0.949,0.58347020497025,0.669015835056558
0.0854553282260895,8.93289640403628,-426.941124675221,-435.874021079257,440.749919774953,1000,0.807,0.193,0.869,0.572215898810004,0.707705211804179
-0.70967631554231,0,276.798059063609,276.798059063609,303.932195481202,5000,0.878,0.122,0.976,0.247027563006032,0.53508260974737
0.767636805772781,145.94536390629,-1026.34162380991,-880.396259903617,246.755984340279,500,0,1,1,1.83340839374026e-17,0
0.862477854359895,198.397031564339,141.450634564085,-56.9463970002534,98.2763661308983,200,0,1,0,7.06497709384456e-64,0
0.695095498580486,118.775666150388,958.997361570431,1077.77302772082,172.089421064991,300,0,1,1,1.90510943145816e-20,0
-0.440282173920423,0,1703.62130808734,1703.62130808734,70.0659989939536,1000,0.959,0.041,0.973,0.851838675087709,0.246858514660358
0.119063113350421,12.6769293921322,215.006452464751,227.683381856883,42.2416841899535,1000,0,1,1,5.04589430278909e-10,0
0.410892247688025,52.9146170955316,1435.66544961116,1382.75083251563,43.0840669708191,500,0,1,0,1.08693431204766e-66,0
-0.421590528450906,0,14.3588475117812,14.3588475117812,571.803012603509,300,0.601,0.399,0.667,0.271121357123669,0.970362625501949
-0.970245360396802,0,-627.98278260317,-627.98278260317,1177.88365579907,5000,0.795,0.205,0.908,0.759830403656069,0.731816079376955
-0.158772177994251,0,-477.205750868422,-477.205750868422,133.637839227372,1000,0.942,0.0580000000000001,0.975,0.96544778966254,0.319453965809446
-0.0703971814364195,0,90.1147099044833,90.1147099044833,187.55007086954,500,0.799,0.201,0.975,0.268725920502862,0.723923592085669
0.306277958210558,36.5683914856891,1214.50166848168,1177.93327699599,369.91057693555,100,0.683,0.317,0.837,0.878405218819779,0.901089184365763
0.176485323347151,19.4173907236859,-1074.69068090417,-1055.27329018049,149.518481467233,100,0.76,0.24,0.81,0.361160047294264,0.795040279384522
-0.996812819968909,0,-1943.68669496823,-1943.68669496823,180.576674894927,500,0.894,0.106,0.947,0.824893540660603,0.487731583540502
0.0283929398283362,2.88038153390801,-604.168806686351,-601.288425152443,30.9683859442169,500,0.952,0.048,0.991,0.322949862095478,0.27783957395831
-0.552551276516169,0,-138.180571000581,-138.180571000581,128.159770780104,500,0.904,0.096,0.935,0.864161713847968,0.456186102569526
0.423907604534179,55.1487222355533,-371.041664617006,-315.892942381453,185.047704639033,100,0.032,0.968,0.997,0.00164791898832824,0.20432467098028
-0.675424528773874,0,17.6952095275797,17.6952095275797,102.194725889986,100,0.585,0.415,0.603,0.0807940926038018,0.979051464809459
-0.244511960539967,0,-1689.43994210204,-1689.43994210204,71.0863475544863,500,0.914,0.086,0.929,0.411883728782467,0.422975491234631
0.473469621501863,64.14462501208,-729.551897342948,-793.696522355028,53.2348541523887,300,0,1,0,7.28334375754188e-34,0
0.53684110334143,76.9685094444526,187.183510009175,264.152019453628,214.97416342976,300,0,1,1,1.18515510346652e-06,0
-0.165161482524127,0,9.17740398671086,9.17740398671086,32.509278490726,5000,0.992,0.00800000000000001,0.999,0.487778488340154,0.0672215447583069
-0.924408110324293,0,-497.577232022608,-497.577232022608,36.0730812810854,1000,0.98,0.02,0.987,0.892698964363599,0.141440542541821
0.255084320437163,29.448424880297,-116.142226696763,-145.59065157706,281.146811310562,200,0.783,0.217,0.901,0.907757484547068,0.75465163384275
-0.328688360750675,0,-436.230014262236,-436.230014262236,215.082932576878,100,0.741,0.259,0.924,0.524964955308927,0.825233606512647
0.715870031621307,125.832351036771,-248.150076772622,-122.317725735851,20.3855023132712,1000,0,1,1,0,0
-0.292291811201721,0,721.147367304558,721.147367304558,170.428981568631,100,0.811,0.189,0.891,0.834681609891477,0.699374843964096
