u_priorForDifference,sizeofdiff,sample_Mean1,sample_Mean2,std_dev,sample_size,p0,p1,post_mu2_gt_m1,pvalue,H
0.197882037144154,22.0499596076517,-622.390927352247,-600.340967744595,158.117923977772,25000,0,1,1,6.14269793617441e-53,0
-0.61920701386407,0,-2074.50225280804,-2074.50225280804,80.1053167343211,10000,0.983,0.017,0.996,0.499519934755768,0.124247619328041
0.567787595558912,83.8838134624567,-182.204294263017,-266.088107725474,69.8238154534697,25000,0,1,0,0,0
0.659956664778292,107.868221295939,-493.826586634604,-385.958365338665,67.8389058444627,25000,0,1,1,0,0
-0.606799042783678,0,-1465.1408617825,-1465.1408617825,146.589527655127,10000,0.91,0.09,0.997,0.0982690691981821,0.436469817064103
0.29775886842981,35.347844167106,-1649.77372305793,-1614.42587889083,117.467589143082,25000,0,1,1,3.87794521451807e-244,0
0.722608816809952,128.232655534824,967.720644024586,1095.95329955941,65.9692914129862,10000,0,1,1,0,0
0.012016920838505,1.20897077356891,-107.252278323757,-106.043307550188,104.768304058989,25000,0.942,0.0580000000000001,0.998,0.066458866611273,0.319453965809446
-0.291169135831296,0,-246.297841990913,-246.297841990913,1087.80253281523,25000,0.843,0.157,0.975,0.322461849961447,0.627084051031926
0.765193626750261,144.899404808422,-677.483908040517,-532.584503232095,216.69539003697,25000,0,1,1,0,0
-0.212395739741623,0,1542.27208630545,1542.27208630545,117.886731319646,10000,0.977,0.023,0.987,0.87463320684368,0.157968546999663
-0.0571198654361069,0,-727.159073928071,-727.159073928071,64.1452602249443,25000,0.99,0.01,0.991,0.357557797019579,0.0807931358959112
0.298956116661429,35.5184792853315,34.3106614770395,69.8291407623711,53.476466637087,10000,0,1,1,0,0
-0.918774542864412,0,-323.663304627279,-323.663304627279,120.992552664128,10000,0.969,0.031,0.992,0.427027325873601,0.19938228214288
0.306453225202858,36.593659406533,2327.28068498266,2290.68702557612,180.446249092148,10000,0,1,0,1.3918368050881e-35,0
-0.923516961280257,0,281.588503225958,281.588503225958,62.9506334518347,25000,0.987,0.013,0.988,0.172457527513056,0.100082075437788
0.830849726684391,177.696776793876,477.467185096586,299.77040830271,31.2289359754782,10000,0,1,0,0,0
-0.409525899682194,0,15.8089710806097,15.8089710806097,203.848021414113,25000,0.967,0.033,0.97,0.349949801523779,0.209220477869153
0.201465629041195,22.4977267846685,-1853.36631002521,-1875.86403680988,107.657780189071,10000,0,1,0,2.45645869565223e-39,0
-0.750632520765066,0,194.944215024316,194.944215024316,218.403140865364,25000,0.976,0.024,0.991,0.734796892490364,0.163345543183402
0.473159017972648,64.0856517857599,1223.71027127488,1287.79592306064,41.077042631156,10000,0,1,1,0,0
-0.958949146792293,0,142.636122402716,142.636122402716,399.047645931232,10000,0.935,0.0649999999999999,0.959,0.842885601671946,0.346981288100613
-0.169393606018275,0,-614.081565922134,-614.081565922134,313.749000960779,10000,0.946,0.054,0.977,0.864060402398805,0.303151590366192
-0.650249112863094,0,1630.39516773792,1630.39516773792,64.0465091733596,25000,0.985,0.015,0.997,0.27775635106422,0.112360710099377
-0.245340728200972,0,690.601783763954,690.601783763954,27.5269531567876,25000,0.992,0.00800000000000001,0.993,0.100428067461792,0.0672215447583069
0.404662107117474,51.8626147425898,-75.9834987373248,-24.1208839947349,47.783936445255,10000,0,1,1,0,0
-0.638283061329275,0,337.444973595652,337.444973595652,469.618221057272,25000,0.929,0.071,0.986,0.39865820475899,0.36964442262777
0.49798682378605,68.9128912196719,-885.264568884818,-816.351677665146,47.0729914452398,10000,0,1,1,0,0
0.744844977278262,136.588398629755,1934.06075867859,1797.47236004884,41.5609412515291,10000,0,1,0,0,0
0.789370047394186,155.765246429646,-607.243482540856,-763.008728970502,36.1852643532982,25000,0,1,0,0,0
-0.994235210120678,0,-1593.6203664298,-1593.6203664298,86.3350376947109,25000,0.988,0.012,0.997,0.63038169246891,0.0937779098477717
-0.899143863469362,0,-1178.59879625154,-1178.59879625154,104.345754564617,10000,0.965,0.035,0.968,0.404028095357671,0.218877726539011
-0.567380477674305,0,49.4878270308508,49.4878270308508,13.1248078606304,10000,0.996,0.004,1,0.305023280853527,0.0376223603222785
-0.241252771113068,0,1900.77350894447,1900.77350894447,109.17440973744,25000,0.975,0.025,0.979,0.248102354961329,0.16866093149667
-0.429424136411399,0,204.8469293031,204.8469293031,181.373032102428,25000,0.986,0.014,0.996,0.779708332839536,0.10627369308466
0.0340728699229658,3.46668823178225,403.675787674272,400.20909944249,72.3250644544116,25000,0,1,0,7.15989253581025e-09,0
0.602526142727584,92.2626114918687,330.252706841379,422.515318333247,93.512150905823,10000,0,1,1,0,0
-0.41107424441725,0,667.103668411161,667.103668411161,189.692031995599,10000,0.977,0.023,0.988,0.903669292595125,0.157968546999663
0.775315046776086,149.305606587854,-76.8822684366437,-226.187875024498,67.350065706,10000,0,1,0,0,0
-0.741015722975135,0,292.898947023664,292.898947023664,264.084197115022,25000,0.969,0.031,0.986,0.971922540730611,0.19938228214288
0.691078026778996,117.466654781926,-412.11346432304,-294.646809541113,46.5729440619644,25000,0,1,1,0,0
0.959183285012841,319.866360041058,-581.661732239996,-901.528092281054,119.453748381272,25000,0,1,0,0,0
-0.940194190479815,0,1571.42197577567,1571.42197577567,25.9954621073284,10000,0.992,0.00800000000000001,0.997,0.724603538945677,0.0672215447583069
0.308557263575494,36.8974941972252,1177.42592266171,1214.32341685894,79.1566614576015,10000,0,1,1,1.61247206993559e-234,0
