u_priorForDifference,sizeofdiff,sample_Mean1,sample_Mean2,std_dev,sample_size,p0,p1,post_mu2_gt_m1,pvalue,H
0.689968179445714,117.108033982147,1185.36034565274,1068.25231167059,23.3057435216002,25000,0,1,0,0,0
-0.563922186847776,0,-142.136923767808,-142.136923767808,18.1285408021008,10000,0.997,0.003,1,0.746970445389893,0.0294640518449223
-0.750917354598641,0,-456.586784739005,-456.586784739005,237.212757850039,10000,0.864,0.136,0.995,0.109797296858071,0.573666536382804
-0.0176941971294582,0,-403.203061573352,-403.203061573352,384.449909928748,25000,0.763,0.237,0.99,0.047199874601157,0.790015689338453
-0.626740386709571,0,-845.482463793044,-845.482463793044,287.25962694164,25000,0.928,0.072,0.938,0.212151391506734,0.373343321079853
0.66680402122438,109.902443726281,-1769.91534364337,-1660.01289991708,383.696150292657,10000,0,1,1,9.21031660993587e-97,0
-0.265148153528571,0,-233.858072984451,-233.858072984451,145.663657951575,10000,0.953,0.047,0.958,0.247346610342083,0.273513827707064
-0.369979226496071,0,1782.94243406924,1782.94243406924,43.3064988918913,25000,0.994,0.00600000000000001,0.994,0.175015433036847,0.0529150803448477
-0.685884491540492,0,-513.325166688588,-513.325166688588,16.803950275126,10000,0.988,0.012,0.988,0.0858880499986949,0.0937779098477717
0.624169130809605,97.8616052772792,1327.6406402812,1229.77903500392,134.965701186371,25000,0,1,0,0,0
0.85335382213816,191.973254689294,-898.880699151481,-1090.85395384077,64.5516793426611,25000,0,1,0,0,0
-0.0944530796259642,0,-351.950750172598,-351.950750172598,15.8137547646799,10000,0.994,0.00600000000000001,0.999,0.381102668744794,0.0529150803448477
-0.671634474769235,0,-286.78403538915,-286.78403538915,121.59500024117,10000,0.973,0.027,0.984,0.86106190569718,0.179116319181652
-0.340609360486269,0,896.215387869234,896.215387869234,88.7825291936382,10000,0.984,0.016,0.991,0.64265073351304,0.118350011408275
0.347224562428892,42.6522102309874,-818.748880311334,-776.096670080346,41.7008868111089,10000,0,1,1,0,0
0.177719485480338,19.5673683601674,-394.505540640779,-374.938172280612,291.407904002184,25000,0,1,1,3.53554508899357e-14,0
-0.648382352199405,0,-1018.89887334336,-1018.89887334336,329.245828530097,10000,0.741,0.259,0.748,0.0558723339071442,0.825233606512647
-0.532883871812373,0,205.515773952663,205.515773952663,78.0285888880163,10000,0.976,0.024,0.98,0.243378202480232,0.163345543183402
-0.570804578717798,0,-719.988994042926,-719.988994042926,381.19543981931,10000,0.897,0.103,0.984,0.304272108392627,0.478433865459638
0.836094873491675,180.846751545229,-1363.81390342386,-1182.96715187863,49.352463793574,25000,0,1,1,0,0
0.108120633289218,11.4424394661234,914.743908301034,926.186347767157,88.905053039061,10000,0,1,1,6.36749692391899e-17,0
-0.3037154735066,0,-556.792449060325,-556.792449060325,63.495654169547,25000,0.981,0.019,0.998,0.27723082112208,0.135788412885586
0.612905137240887,94.9085492581628,-726.348682317643,-821.257231575806,103.076341829673,10000,0,1,0,0,0
-0.723079876508564,0,-371.411422517065,-371.411422517065,60.3390505527414,10000,0.991,0.00900000000000001,0.991,0.483741730198579,0.0740883836872965
-0.554880802519619,0,-740.441329377114,-740.441329377114,71.2850618813131,10000,0.983,0.017,0.99,0.653176468026165,0.124247619328041
-0.731465841177851,0,-543.310985668873,-543.310985668873,380.517683965279,25000,0.96,0.04,0.979,0.791047543772908,0.242292189082415
-0.835702533833683,0,1495.95192758782,1495.95192758782,193.067280367616,25000,0.974,0.026,0.981,0.669021862329469,0.173917116922218
-0.746508809737861,0,-556.816655073624,-556.816655073624,53.9330243879153,25000,0.966,0.034,0.969,0.100829846978062,0.214071068104219
0.812376532703638,167.33181580353,-551.310607128474,-383.978791324945,85.986948079315,10000,0,1,1,0,0
0.894711678382009,225.105277180477,-96.6669724837628,-321.772249664239,33.7243065184549,25000,0,1,0,0,0
0.0365752307698131,3.72608748921188,353.499440574956,349.773353085745,113.776066744329,25000,0.727,0.273,0.728,0.0120181769279518,0.845736585491422
0.302970938384533,36.0928173803223,304.728920004123,268.636102623801,393.286847687743,25000,0,1,0,5.07791328867997e-21,0
0.031875966116786,3.23950657371685,-2518.21780512826,-2521.45731170198,135.399204920292,25000,0.939,0.0610000000000001,0.943,0.0683566581896447,0.331401821623857
-0.180641687009484,0,-2197.2586380513,-2197.2586380513,178.309772774261,10000,0.962,0.038,0.971,0.495303383494622,0.233045892564451
-0.452533533331007,0,720.19084172132,720.19084172132,118.332457928492,10000,0.975,0.025,0.99,0.542118250425483,0.16866093149667
-0.703309191856533,0,-1364.83751444241,-1364.83751444241,146.947997200282,25000,0.949,0.051,0.951,0.130623772364271,0.290629793328508
-0.178119947202504,0,-438.621783042055,-438.621783042055,147.003630365935,25000,0.987,0.013,0.991,0.616897100115515,0.100082075437788
0.265773186460137,30.893728782917,-91.5455811496035,-122.43930993252,208.294802108396,25000,0,1,0,8.5384945287483e-66,0
0.71208020253107,124.507331863989,-1025.69564129411,-901.188309430122,22.1415878184296,25000,0,1,1,0,0
0.623994729947299,97.8152119592857,41.012089029727,-56.8031229295588,68.1084100822715,10000,0,1,0,0,0
0.494866676162928,68.2932876952489,864.312750684471,796.019462989222,172.860739833685,10000,0,1,0,1.08054057745687e-175,0
0.706368517596275,122.542975909486,392.647601527081,270.104625617595,319.350950080063,25000,0,1,0,0,0
0.883976694662124,215.396419996996,1100.11049435587,884.714074358874,82.9180472569677,25000,0,1,0,0,0
0.0503660896793008,5.16787262140135,-596.960229420109,-591.792356798708,45.4589252539303,25000,0,1,1,2.32719549300738e-46,0
