u_priorForDifference,sizeofdiff,sample_Mean1,sample_Mean2,std_dev,sample_size,p0,p1,post_mu2_gt_m1,pvalue,H
0.748991318978369,138.226775470488,164.990741176983,26.7639657064951,38.5886159466183,25000,0,1,0,0,0
-0.101236737333238,0,-1296.86444405393,-1296.86444405393,44.1389890598182,10000,0.998,0.002,0.998,0.781063332052283,0.020814071335501
-0.676289867144078,0,-3110.68865363159,-3110.68865363159,120.9311044132,10000,0.905,0.095,0.995,0.0619402310779499,0.452942548187283
0.192545384168625,21.3868428769589,-1782.85237156113,-1761.46552868417,58.9868859134363,10000,0,1,1,4.91831928023977e-130,0
0.646272568497807,103.922862993352,-38.0817027279506,65.8411602654014,62.6334398410053,10000,0,1,1,0,0
0.56155715091154,82.4525808415466,892.946600052394,975.399180893941,372.142919789894,10000,0,1,1,1.70288303507218e-54,0
-0.20823609130457,0,451.000280123354,451.000280123354,360.708566234048,10000,0.909,0.091,0.918,0.274310083770028,0.439798908271562
0.185972295701504,20.5760878794029,1143.58483161221,1164.16091949162,342.831028515487,10000,0,1,1,8.00705628393816e-08,0
-0.841283211484551,0,816.947218301407,816.947218301407,235.458787881927,25000,0.967,0.033,0.992,0.394395315001869,0.209220477869153
0.462002985645086,61.9902268361933,544.561585323195,606.551812159388,38.421872680591,10000,0,1,1,0,0
-0.992489892058074,0,-428.052008259575,-428.052008259575,34.2750450442429,10000,0.992,0.00800000000000001,0.999,0.855140660651782,0.0672215447583069
0.773302294313908,148.413784200468,898.377397503843,1046.79118170431,56.4979157272539,10000,0,1,1,0,0
-0.405440672300756,0,893.256511185413,893.256511185413,98.6048211238156,10000,0.983,0.017,0.995,0.58050552175519,0.124247619328041
0.776440728455782,149.807870302119,-1066.35182887002,-1216.15969917214,31.3249534645667,10000,0,1,0,0,0
-0.502691293135285,0,-522.610450756541,-522.610450756541,92.9102654242874,10000,0.956,0.044,0.992,0.13930774733593,0.260340625012451
0.809681192040443,165.905467635532,-299.161454592128,-133.255986956596,107.030164731552,10000,0,1,1,0,0
0.52248287666589,73.915525931875,832.789797122974,758.874271191099,637.842070991672,10000,0,1,0,1.20444484805071e-14,0
0.822906565386802,173.107780651689,111.812825500898,-61.2949551507917,81.1669362471567,10000,0,1,0,0,0
0.0626038764603436,6.46493288342171,523.825672688685,530.290605572107,284.990748173588,25000,0.046,0.954,1,0.000577158617217669,0.269155869654206
-0.0293755768798292,0,-182.188474490736,-182.188474490736,81.0136982720833,25000,0.975,0.025,0.998,0.150163578534273,0.16866093149667
0.68392593646422,115.177871457974,-914.848299417467,-1030.02617087544,126.845685984963,25000,0,1,0,0,0
-0.496337573509663,0,-123.952680149601,-123.952680149601,58.276719397115,10000,0.984,0.016,0.987,0.369599709764492,0.118350011408275
-0.837630091700703,0,408.0457905381,408.0457905381,97.6085335270714,10000,0.977,0.023,0.991,0.914080505639872,0.157968546999663
-0.422971543855965,0,-308.51599980247,-308.51599980247,102.191095359297,10000,0.972,0.028,0.976,0.535128517146077,0.184260593339655
0.123854112811387,13.2222664025095,-449.569863369704,-436.347596967195,500.154341927252,10000,0.386,0.614,0.995,0.0145204309852529,0.962169633219318
0.707002406008542,122.759088163203,-134.207822582046,-256.966910745249,151.150582394638,25000,0,1,0,0,0
0.949747792445123,299.070080156758,611.670895930095,910.740976086853,20.4146772773799,10000,0,1,1,0,0
0.17599170980975,19.3574688212779,27.9400961282941,8.58262730701618,84.9390279261305,10000,0,1,0,7.10738012071807e-59,0
-0.825999368913472,0,1295.11264993126,1295.11264993126,120.810025480542,10000,0.981,0.019,0.987,0.776037284243801,0.135788412885586
0.943360183853656,287.104307560576,65.6170096483932,-221.487297912182,26.5383643708855,25000,0,1,0,0,0
-0.93381636403501,0,282.56840307964,282.56840307964,466.968917234472,25000,0.407,0.593,0.41,0.00961304654529673,0.974898337399944
0.161734439898282,17.6420331205377,673.609083125678,655.96705000514,90.0445557849258,25000,0,1,0,4.49814105312828e-100,0
-0.893281780183315,0,605.327560163916,605.327560163916,165.03465268913,25000,0.976,0.024,0.994,0.707769789535311,0.163345543183402
0.175172485876828,19.2580988296523,1144.56104980414,1125.30295097449,31.3243403562871,10000,0,1,0,0,0
